id,time,wage,male,age,event,compare,cluster_var
01-3590,44,50000,0,36.042439,0,0,01-087
01-5301,32,51000,1,28.136892,0,0,01-3181
01-1357,1,50000,0,35.529091,0,0,01-5315
29-100,0,47000,0,30.402464,0,0,01-6385
38-057,12,46000,0,32.77755,0,0,05-011
88-112,6,45000,1,21.942505,0,0,42-041
01-1531,23,50000,0,39.457905,0,0,01-087
01-7681,39,54000,1,24.98152,0,0,08-060
01-6839,30,49000,1,25.207392,0,0,09-052
01-3580,42,50000,0,35.604382,0,0,01-305
01-7659,26,49000,1,22.613279,0,0,01-6989
01-9588,27,51000,1,19.18412,0,0,01-029
08-188,7,48000,0,35.570156,0,0,18-039
01-8278,21,48000,0,20.381929,0,0,01-5555
01-7130,43,48000,0,26.781656,1,0,17-019
02-1723,17,49000,0,32.722794,0,0,02-3119
06-325,8,53000,1,31.210129,0,0,01-032
02-9733,47,48000,0,18.417522,0,0,00-003
01-8713,13,47000,1,18,0,0,01-7196
01-7728,17,48000,0,20.457222,0,1,01-3168
02-529,40,48000,0,46.179329,0,0,02-394
99-059,8,49000,1,32.907597,0,0,01-7879
13-256,20,47000,0,34.071182,0,0,02-213
42-2047,47,50000,1,20.908966,0,0,01-1248
08-268,27,51000,0,33.318275,1,0,32-012
01-9824,34,50000,0,20.258726,0,0,02-755
03-0592,44,57000,1,20.813141,0,0,02-3197
TV-3069,46,44000,0,30.20397,0,0,02-6382
21-082,15,49000,1,32.565365,0,0,02-4378
11-151,28,49000,0,40.703629,0,0,14-018
03-1533,42,45000,1,19.451061,0,0,03-1602
01-9852,45,47000,0,22.524298,0,0,01-305
01-7063,11,48000,0,20.881588,0,0,01-087
14-078,47,47000,0,43.906914,0,0,01-1477
01-6362,0,47000,0,18.787132,0,0,32-131
02-318,8,51000,1,43.865845,0,0,02-510
06-154,23,49000,0,41.100616,0,0,02-5584
04-530,3,54000,1,21.655031,0,0,01-475
01-1779,24,58000,0,39.738537,0,0,01-161
02-8854,40,49000,0,18,0,0,02-8076
02-3921,25,51000,0,26.733744,0,0,02-6382
02-4213,8,48000,0,22.606434,0,0,02-2975
02-7454,36,46000,0,19.437372,0,0,02-2644
42-727,32,44000,1,32.257359,0,0,88-037
14-122,21,48000,0,32.839149,0,0,03-252
01-193,10,53000,0,47.719368,0,0,01-475
01-3085,46,50000,0,37.616699,0,0,18-039
03-0508,42,52000,1,20.4846,0,0,01-6820
01-238,35,53000,0,51.935661,0,0,01-658
01-8240,44,50000,1,25.268993,0,0,42-1263
42-074,47,49000,0,41.97673,0,0,42-1411
02-8174,40,47000,1,18.965092,0,0,02-3158
01-4569,3,46000,0,25.05681,0,0,99-086
01-7194,3,51000,1,19.01985,0,0,01-5555
02-3415,3,54000,1,23.906914,0,0,02-5130
01-5470,25,49000,0,26.631075,0,0,01-4435
01-3500,38,49000,0,34.926762,0,0,32-081
01-6692,5,49000,0,19.916496,0,0,01-045
01-3722,18,48000,0,30.197124,0,0,01-1613
01-3983,1,46000,0,26.281998,0,0,01-1880
01-7623,46,49000,0,26.884325,0,0,01-1237
07-064,17,46000,0,32.134155,0,0,04-637
01-7427,12,48000,1,20.422998,0,0,01-6807
01-8090,28,46000,0,21.449692,0,0,01-9394
03-0054,28,49000,1,18.383299,0,0,01-3148
20-014,40,45000,0,45.344284,0,0,11-092
01-6772,0,47000,1,18.882957,0,0,01-6377
01-7825,36,49000,0,24.324436,0,0,01-526
42-789,28,46000,1,31.04586,0,0,88-037
01-9867,46,53000,1,22.702259,0,0,01-4911
05-063,0,46000,0,37.856262,0,0,08-047
03-462,36,53000,0,25.994524,0,0,01-400
02-836,25,50000,0,41.10746,0,0,14-018
03-202,35,53000,0,43.08556,0,0,01-548
02-1633,39,46000,0,37.815193,0,0,06-172
02-5322,4,49000,0,18,0,0,02-1140
01-9177,47,47000,1,24.167009,0,0,01-7079
02-5489,30,46000,0,22.804928,0,0,02-764
02-664,21,54000,0,41.127995,0,0,02-237
05-030,31,51000,0,48.910336,0,0,18-039
02-3669,2,48000,1,22.353182,0,0,02-726
01-3988,1,49000,0,26.350445,0,0,05-045
01-5947,5,49000,0,21.401779,0,0,08-092
01-5885,41,47000,0,,0,0,03-1349
02-094,35,56000,1,55.823406,0,0,01-3089
01-7605,7,46000,0,,0,0,01-1559
01-2331,29,50000,0,36.548939,0,0,18-039
01-8269,11,50000,0,18.390144,0,0,05-045
01-5381,19,46000,0,25.522245,0,0,01-7904
48-030,30,49000,0,35.186859,0,0,04-348
34-077,13,52000,1,29.998631,0,0,02-676
03-040,4,49000,0,54.447639,0,0,01-707
02-8616,39,47000,1,18,0,0,12-015
01-1513,26,47000,0,40.073921,0,0,01-305
01-7018,33,59000,0,25.419575,0,0,01-3168
02-2990,24,49000,0,29.67009,0,0,02-2907
01-4451,29,51000,0,30.847364,0,0,01-3194
99-171,37,56000,0,23.051334,0,0,03-0037
02-6513,24,48000,0,18.273785,0,0,02-034
01-6586,5,49000,0,20.20397,0,0,09-026
02-6735,36,51000,0,21.203285,0,0,02-3549
01-7540,4,49000,0,18.219028,0,0,01-5373
02-5477,13,50000,1,19.245722,0,0,01-2320
04-465,0,50000,1,24.714579,0,0,04-455
02-688,39,49000,0,44.878849,0,0,02-3952
02-9371,45,49000,1,18.383299,0,0,02-3783
02-6474,41,51000,0,22.818617,0,0,02-4535
01-798,12,50000,0,40.402462,0,0,18-039
06-121,46,49000,0,46.665298,0,0,04-064
01-1995,7,50000,0,33.22245,0,0,05-045
29-064,27,49000,0,38.684464,0,0,01-9681
01-5881,46,48000,0,30.429844,0,0,18-039
02-5772,34,48000,1,22.900753,0,0,02-7573
07-019,5,49000,0,39.026695,0,0,04-018
01-305,23,57000,0,46.81588,0,0,01-112
01-017,7,57000,0,67.370293,0,0,03-003
10-116,36,49000,0,38.588638,0,1,30-031
03-363,21,44000,1,35.282684,0,0,03-150
01-1150,8,48000,0,37.582478,0,0,01-5915
02-6829,22,51000,0,18.054756,0,0,01-1357
01-4167,37,47000,1,33.53046,0,0,01-4426
00-371,13,49000,1,32.17522,0,1,02-4629
01-2391,33,59000,0,36.535248,0,0,02-5138
04-637,3,51000,1,19.149897,0,0,01-475
03-1853,47,49000,1,19.806982,0,0,01-8235
13-336,12,49000,0,31.483915,0,0,23-015
01-3656,34,51000,0,33.776867,0,0,01-199
01-7087,10,48000,0,19.286791,0,0,01-6559
66-014,13,52000,1,29.882273,0,0,02-3269
25-018,0,49000,0,34.960987,0,0,02-5168
01-6821,5,50000,1,19.964409,0,0,01-761
02-5037,24,53000,1,23.31143,0,0,01-339
01-585,2,49000,0,39.74538,0,0,01-232
42-1077,1,45000,1,,0,0,42-041
01-6787,9,52000,0,20.799452,0,0,01-266
02-5943,39,49000,1,23.694729,0,0,13-191
01-1639,18,51000,1,37.815193,0,0,01-087
04-445,41,47000,0,34.392883,0,0,04-044
30-067,32,49000,0,36.617386,0,0,03-327
02-3197,29,56000,0,30.080767,0,0,01-3143
01-9111,36,47000,0,22.010952,0,0,01-1559
08-022,10,49000,0,52.236824,0,0,01-2087
02-5869,20,47000,1,19.841204,0,0,02-2644
01-4569,13,49000,0,27.151266,0,0,01-6138
02-2637,11,45000,1,28.36961,0,0,02-2752
01-4596,5,47000,0,25.330595,0,0,04-193
01-6797,36,47000,1,26.480494,0,0,04-044
02-4322,1,47000,0,20.991102,0,0,02-493
02-6928,29,46000,0,19.314169,0,0,04-637
04-193,44,52000,0,45.618069,0,0,03-1383
08-155,43,51000,0,45.501713,0,0,01-758
01-4107,30,49000,0,32.161533,0,0,01-542
02-3669,3,48000,1,22.565367,0,0,02-726
01-4227,12,48000,0,28.212183,0,0,01-305
07-029,41,51000,0,44.666668,0,0,03-0411
33-045,7,50000,0,29.793293,0,0,01-6114
01-2605,22,52000,1,33.817932,0,0,01-2020
42-1394,8,49000,0,24.255989,0,0,42-1412
01-9063,25,54000,1,19.451061,0,0,01-4443
01-6612,19,48000,0,22.640657,0,0,01-1204
02-5076,27,47000,1,23.968515,0,0,06-104
01-7896,30,50000,0,22.921288,0,0,01-3859
02-4023,3,52000,1,21.84668,0,0,02-4535
88-050,4,48000,1,23.475702,0,0,78-001
01-8461,45,51000,0,24.009583,0,0,08-174
01-3612,0,50000,1,26.870636,0,0,01-744
02-5548,33,46000,0,23.359343,0,0,02-5148
02-7450,33,48000,1,18.752909,0,0,01-1717
30-076,47,54000,0,39.444214,0,0,01-2863
88-119,6,48000,1,28.622862,0,0,01-6559
01-6559,47,52000,1,28.917179,0,0,01-3371
00-052,28,49000,0,37.062286,1,0,02-7273
02-2585,17,50000,0,29.74538,0,0,02-755
01-6159,12,52000,1,22.476385,0,0,01-6984
01-3983,26,46000,0,31.47707,0,0,38-028
03-260,6,49000,0,35.905544,0,0,16-005
03-3095,46,48000,0,18.581793,0,0,01-759
02-4405,10,47000,1,22.065708,0,0,06-269
01-182,23,53000,0,51.552361,0,0,01-087
02-1669,16,51000,0,32.928131,0,0,02-5138
01-9233,44,49000,1,,0,0,03-1785
01-5516,6,49000,1,22.558521,0,0,09-010
02-9680,47,48000,0,18.417522,0,0,02-5374
20-153,11,47000,0,30.32033,0,0,01-112
01-9814,25,48000,1,18.444901,0,0,01-918
02-6601,20,46000,0,18.260096,0,0,02-161
99-381,19,49000,0,33.092403,0,0,14-018
13-256,38,47000,0,37.80835,0,0,02-213
03-0708,44,47000,0,20.908966,0,0,01-1494
01-1888,29,49000,0,38.479122,0,0,14-018
42-1648,43,50000,1,26.494183,0,0,42-1596
01-4369,27,51000,1,30.683094,0,0,01-4443
01-6124,6,51000,0,21.607119,0,0,06-349
01-5311,34,47000,1,28.862423,0,0,01-8031
88-019,44,44000,0,29.697468,0,0,42-634
01-311,32,47000,0,47.801506,0,0,15-018
99-145,14,49000,0,33.763176,0,0,01-542
01-8144,19,47000,0,19.581108,0,0,01-2020
03-1442,39,49000,1,18.889801,0,0,03-1038
02-8645,45,51000,1,19.368925,0,0,02-6078
01-5463,15,48000,1,24.591375,0,0,01-305
88-096,2,48000,1,21.490759,1,0,78-001
20-022,13,51000,1,39.512665,0,0,05-029
02-5695,22,52000,1,20.306639,0,0,02-3056
04-653,1,46000,0,18.424366,0,0,01-1152
10-201,12,49000,0,30.813141,0,0,01-7022
88-085,40,54000,0,29.533195,0,0,42-634
02-2760,28,49000,0,31.319643,0,0,02-237
02-6921,24,53000,1,18.041067,0,0,01-884
01-8569,42,47000,0,24.413416,0,0,01-1477
01-6174,46,49000,0,29.567419,0,0,29-029
24-120,7,51000,1,20.334019,0,0,02-2465
01-7723,23,47000,1,21.7577,1,0,01-1237
03-364,23,49000,0,35.583847,0,0,01-746
49-023,34,53000,1,25.488022,0,0,03-1074
01-1348,38,52000,0,42.982887,0,0,01-112
01-6417,47,50000,0,29.341547,0,0,03-0270
02-833,44,53000,1,45.056812,0,0,02-185
01-3358,19,48000,0,31.175907,0,0,01-4366
03-1577,46,49000,1,20.306639,0,0,03-0426
02-4621,26,46000,0,24.543463,0,0,02-809
01-3583,20,48000,0,30.929501,0,0,01-305
04-248,34,49000,0,31.319643,0,0,04-090
12-080,8,46000,0,33.407257,0,0,10-054
01-4344,16,50000,0,28.616016,0,0,18-039
20-066,7,53000,0,32.839149,0,0,01-1613
02-5603,44,48000,0,25.508556,0,0,02-3854
01-7968,20,47000,1,20.607803,0,0,01-6989
01-2338,8,50000,0,32.140999,0,0,01-6136
13-417,4,49000,0,28.28063,0,0,02-1272
02-004,10,48000,0,67.582474,0,0,02-2907
01-7663,5,48000,1,18.143738,0,0,01-1880
01-9362,47,49000,0,23.865845,0,0,11-092
02-5082,3,46000,0,18.958248,0,0,02-5035
01-7490,7,46000,0,18.56126,0,0,01-707
01-7928,26,47000,0,21.894592,0,0,01-517
01-9213,21,53000,0,18.465435,0,0,02-3056
02-4277,0,45000,0,20.929501,0,0,09-029
10-137,34,46000,0,37.178646,0,0,30-031
01-4688,43,52000,0,32.928131,0,0,01-9394
39-007,11,46000,0,36.391514,0,0,04-044
02-4393,35,46000,0,27.780972,0,0,02-1102
06-300,39,46000,0,37.972622,0,0,02-1357
01-4114,3,52000,0,26.439425,0,0,01-043
01-4197,6,48000,0,26.925394,0,0,01-3180
00-214,16,50000,0,33.934292,0,0,02-4417
01-7349,22,49000,0,22.654346,0,0,30-031
01-3855,14,51000,0,29.218344,0,0,01-7878
01-1815,12,49000,0,35.70705,0,0,01-797
09-069,7,52000,0,39.444214,0,0,09-010
11-146,5,49000,0,36.110882,0,0,02-4535
01-1916,28,50000,0,37.931553,0,0,01-8235
20-058,47,48000,0,42.086243,0,0,11-092
06-366,42,50000,0,37.479809,0,0,02-1035
02-681,24,50000,0,41.661877,0,0,02-1035
01-2056,10,50000,0,33.468857,0,0,05-045
02-5148,8,52000,0,19.567419,0,0,02-003
05-048,9,49000,0,42.052017,0,0,01-6114
03-1188,32,53000,1,18,0,0,01-9681
02-7783,39,57000,0,19.519506,0,0,03-0115
01-4894,1,50000,0,23.735798,0,0,01-199
12-052,14,49000,0,38.609173,0,0,02-3778
65-010,23,47000,0,34.023273,0,0,21-053
01-820,40,50000,0,46.110882,0,0,42-1263
01-5116,47,49000,0,32.024639,0,0,01-646
01-5041,33,48000,0,29.396305,0,0,01-2795
01-8049,26,48000,0,21.655031,0,0,01-1880
01-769,31,50000,0,44.358658,0,0,01-2795
02-610,29,50000,0,43.352497,0,0,02-1035
01-3147,5,54000,1,22.887064,0,0,01-5046
04-245,15,50000,0,37.226559,0,0,04-044
01-9896,45,48000,0,22.476385,0,0,16-010
03-1681,36,47000,0,18.047913,0,0,10-035
02-3631,29,48000,0,27.958933,0,0,02-211
01-159,10,54000,1,50.498287,0,0,01-2256
02-9218,46,46000,0,18.835045,0,0,02-5289
02-4091,0,47000,0,21.13484,0,0,02-3269
01-9234,18,49000,1,18,0,0,01-3758
02-5762,26,48000,0,21.155373,0,0,23-015
48-019,13,46000,0,33.619438,0,0,04-090
01-1531,39,50000,0,42.784393,0,0,01-087
01-4395,6,52000,0,26.281998,0,0,01-7330
42-1601,21,49000,1,23.468857,0,0,14-018
03-1031,35,51000,0,18.506502,0,0,01-1429
01-5660,38,52000,0,28.944559,0,0,01-2087
03-1506,34,47000,1,18,0,0,15-054
01-2906,16,53000,0,31.744011,0,0,01-2613
09-026,33,52000,1,51.278576,0,0,09-010
01-7984,27,51000,1,21.819302,0,0,30-031
01-9785,25,48000,0,18.540726,0,0,01-8031
42-1668,24,48000,0,21.908281,0,0,42-1254
01-6914,8,47000,1,19.92334,0,0,38-019
02-5578,26,46000,0,21.832991,0,0,02-748
36-035,1,47000,0,31.189596,0,0,36-015
02-5655,34,46000,0,23.044491,0,0,02-3384
46-008,39,51000,0,41.039013,0,0,02-3462
42-1228,13,53000,0,33.092403,0,0,42-1212
01-7887,7,49000,0,18.177959,0,0,01-4697
02-1962,47,49000,0,37.965778,0,0,02-8438
02-4943,27,47000,0,24.194387,0,0,06-146
01-1351,16,49000,0,38.451744,0,0,01-305
01-2705,45,54000,1,27.938398,0,0,01-232
08-274,40,48000,0,35.912388,0,0,32-050
34-009,5,46000,0,36.829567,0,0,02-676
01-9619,43,48000,0,22.565367,0,0,01-305
02-6947,46,48000,0,22.763861,0,0,02-3549
01-898,42,51000,0,45.590691,0,0,01-4652
01-4176,23,51000,1,30.334019,0,0,01-2371
16-033,33,52000,1,43.626282,0,0,16-052
01-4536,47,49000,0,34.276524,0,0,03-114
01-5248,16,46000,0,25.255304,0,0,10-007
01-6336,31,50000,0,25.522245,0,0,30-031
02-057,25,51000,0,56.487335,0,0,02-185
12-111,14,47000,0,30.067078,0,0,12-015
01-5013,18,48000,0,26.651608,0,0,01-2795
02-2073,44,52000,0,36.685833,0,0,01-4911
02-740,33,46000,0,43.420944,0,0,23-015
17-076,22,49000,0,31.874058,0,0,32-130
18-015,5,48000,0,40.34771,0,0,03-067
01-2271,24,50000,1,35.76865,0,0,01-087
01-589,15,51000,0,42.449009,0,0,01-1394
42-1407,4,56000,1,25.282682,0,0,01-7276
02-1417,22,50000,0,35.830254,0,0,01-3148
04-147,11,47000,1,39.786446,0,0,02-328
02-6594,25,46000,0,19.307323,0,0,02-394
42-1933,33,48000,1,20.272417,0,0,42-1201
09-064,12,52000,1,40.491444,0,0,09-010
01-5657,15,48000,0,24.194387,0,0,01-4387
01-7188,8,47000,1,20.11499,0,0,01-272
01-3104,25,49000,0,33.249828,0,0,14-018
02-2671,37,47000,0,33.735798,0,0,07-024
01-9433,34,47000,0,21.080082,0,0,01-112
06-083,1,56000,0,39.471596,0,0,01-015
03-0678,46,49000,0,21.326488,0,0,01-2087
02-4706,32,46000,0,25.583847,0,0,02-4335
01-5959,44,55000,0,29.451061,0,0,01-036
16-046,28,47000,0,41.326488,0,0,22-018
02-2503,31,47000,0,33.181381,0,0,02-6382
03-0270,39,55000,0,20.402464,0,0,01-5304
20-001,40,48000,0,45.700203,0,0,03-0508
42-1521,43,50000,0,29.848049,0,0,42-1254
05-057,15,53000,1,42.346336,0,0,14-018
27-058,29,47000,1,33.763176,0,0,02-3428
03-152,28,49000,0,43.728954,0,0,03-068
02-6585,23,47000,0,18.93087,0,0,02-4481
47-008,47,52000,0,40.361397,0,0,01-045
01-7247,32,47000,0,25.070499,0,0,01-305
08-212,47,52000,0,39.930183,0,0,01-6820
03-0357,41,47000,0,20.642025,0,0,09-052
01-1492,7,47000,0,36.117725,0,0,01-6385
00-090,8,47000,0,20.429842,0,0,02-652
13-238,25,47000,0,35.310062,0,0,23-015
01-7697,5,46000,0,18.047913,0,0,05-011
02-2152,6,49000,0,28.506502,0,0,02-481
02-3114,39,47000,0,24.509241,0,0,02-221
01-8914,39,51000,0,22.976044,0,0,01-3181
03-2002,39,48000,1,18,0,0,01-6989
02-1086,8,48000,0,,0,0,02-034
02-4544,8,48000,1,,0,0,02-034
32-061,2,46000,0,33.934292,0,0,30-031
02-2995,6,46000,0,25.967146,0,0,02-5168
02-3775,3,47000,0,22.449007,0,0,02-3269
02-6427,33,46000,0,21.175907,0,0,02-7068
01-8418,12,48000,0,18,0,0,16-010
01-9899,38,49000,1,20.888432,0,0,08-164
06-366,7,47000,0,30.190281,0,0,02-3531
04-312,33,49000,0,36.966461,0,0,04-044
04-109,29,50000,1,44.358658,0,0,01-873
02-5462,13,50000,0,19.149897,0,0,02-1035
03-3630,45,48000,0,18,0,0,01-9531
01-4486,8,48000,1,26.234085,0,0,01-4970
03-291,42,53000,0,42.688572,0,0,01-112
02-5963,13,46000,0,18.287474,0,0,24-018
42-1822,40,47000,0,23.804243,0,0,42-2009
01-5666,22,51000,0,25.077345,0,0,01-1613
01-5584,39,45000,0,29.156742,0,0,38-028
24-005,37,53000,0,44.372345,0,0,03-080
19-071,32,49000,1,36.986996,0,0,19-005
42-914,3,42000,1,22.996578,0,0,04-152
02-6167,22,50000,1,19.156742,0,0,02-5346
02-6042,21,46000,0,19.711157,0,0,03-158
01-8832,23,48000,1,20.128679,0,0,01-8235
01-4061,8,46000,0,27.54141,0,0,01-042
02-5712,10,48000,0,18,0,0,02-034
01-5187,25,47000,0,27.288158,0,0,01-4435
39-027,46,48000,0,39.197811,0,0,02-8458
02-5852,32,48000,0,22.380562,0,0,02-3854
01-5871,11,47000,0,22.77755,0,0,01-6114
04-649,20,47000,0,22.380562,0,0,04-418
01-2807,25,49000,0,34.016426,0,0,02-6382
05-054,38,51000,0,47.247089,0,0,99-183
02-6580,47,47000,1,23.879534,0,0,02-034
24-018,3,52000,0,36.69952,0,0,02-003
34-049,20,50000,0,33.427788,0,0,02-755
01-575,12,48000,0,41.839836,0,0,01-305
01-4601,4,46000,0,25.097878,0,0,04-045
02-5352,32,54000,0,23.824778,0,0,01-6989
01-2020,10,55000,1,33.756332,0,1,01-475
02-4765,37,49000,1,26.494183,0,0,02-5880
13-229,3,46000,0,31.086927,0,0,02-4300
03-0669,31,47000,0,18.150581,0,0,03-252
22-015,17,49000,0,38.828201,0,0,36-015
01-7289,9,49000,0,20.026009,0,0,01-3758
02-3842,34,49000,0,28.698151,0,0,66-001
01-2436,21,54000,0,34.21492,0,0,01-1070
01-4213,3,47000,0,26.32991,0,0,15-007
02-908,34,47000,1,42.579056,0,0,02-237
01-1049,47,55000,1,28.81451,0,0,01-5373
02-7519,30,46000,0,18.082136,0,0,02-6450
03-2119,42,49000,1,18.547569,0,0,31-007
02-298H,24,50000,0,20.094456,0,0,02-3015H
01-1425,16,48000,0,26.281998,0,0,01-1717
02-3311,12,53000,1,26.309378,0,1,02-3462
13-092,34,52000,0,42.22998,0,0,02-2975
01-5808,7,46000,0,21.942505,0,0,38-028
02-2115,23,50000,0,32.17522,0,0,02-034
02-4649,0,48000,0,18.93087,0,0,02-726
01-5522,7,47000,1,22.715948,0,0,01-6114
09-024,9,49000,0,46.32991,0,0,20-022
02-3909,45,47000,0,30.936346,0,0,26-034
01-6823,14,52000,0,21.791924,0,0,01-834
03-1031,40,51000,0,19.540041,0,0,01-1429
02-6092,25,47000,1,20.422998,0,0,02-4881
03-0289,28,44000,0,18.075291,0,0,33-006
02-7786,32,46000,0,,0,0,02-5042
01-2230,17,52000,0,34.461327,0,0,01-043
02-6155,45,49000,0,24.351814,0,0,08-164
08-128,42,47000,0,48.109516,0,0,05-017
02-3619,23,50000,1,26.870636,0,0,02-3462
01-8194,27,49000,0,21.292265,0,0,01-2736
02-6812,29,47000,0,19.55373,0,0,02-4556
01-2950,19,49000,0,32.134155,0,0,01-1394
01-1071,9,48000,1,37.904175,0,0,01-918
42-1204,34,51000,1,34.783024,0,0,42-1201
01-7554,45,47000,1,27.370295,0,0,01-7079
03-2087,44,49000,0,18.971937,0,0,08-174
02-365,28,48000,0,45.830254,0,0,02-237
56-024,46,52000,0,37.089664,0,0,04-050
02-5082,12,46000,0,20.840521,0,0,06-325
02-529,15,48000,0,40.977413,0,0,02-2975
03-1850,42,50000,0,18.855577,0,0,01-3168
02-4722,11,49000,0,21.10746,0,0,02-3269
20-164,36,49000,0,35.0089,0,0,01-112
42-804,2,42000,1,25.686516,0,0,04-152
02-1443,0,50000,0,31.004791,0,0,02-211
01-9295,34,48000,0,21.319645,0,0,17-024
01-5889,38,49000,0,28.800821,0,0,03-114
01-2495,16,49000,0,32.893909,0,0,01-3181
01-353,36,47000,0,50.710472,0,0,02-3524
02-5737,29,49000,1,21.853525,0,0,02-3462
42-860H,45,49000,1,23.674196,0,0,01-6559H
01-2165,7,47000,1,32.59959,0,0,29-029
02-7619,32,47000,1,18.383299,0,0,02-345
07-045,1,47000,0,33.420944,0,0,04-455
02-5351,36,46000,0,24.468172,0,0,01-6989
01-265,28,52000,0,48.609173,0,0,01-2020
68-100,6,49000,1,21.976728,0,0,01-6559
02-6199,19,48000,0,18.835045,0,0,04-044
01-8151,19,47000,0,19.581108,0,0,05-011
01-7759,14,46000,0,19.30048,0,0,01-7681
02-8170,38,46000,0,18.574949,0,0,02-6382
34-008,46,50000,0,45.37851,0,0,02-316
03-172,10,50000,0,38.978783,0,0,18-039
01-6213,4,48000,1,20.66256,0,0,01-3147
01-8920,43,51000,1,24.043806,0,0,01-6989
01-2442,8,53000,0,31.545517,0,0,01-5848
13-179,5,50000,0,33.954826,0,0,02-2907
02-4267,12,52000,1,23.201916,0,0,02-4617
01-4780,11,47000,0,25.049965,0,0,16-033
01-2085,46,53000,1,41.04586,0,0,01-1152
18-116,33,51000,0,36.75428,0,0,01-9681
01-273,19,52000,0,46.603699,0,0,01-6136
01-4152,9,48000,0,22.900753,0,0,01-112
37-027,43,49000,0,39.444214,0,0,16-047
01-8307,13,46000,0,18.239561,0,0,01-272
01-2357,35,53000,1,37.671459,0,0,01-2349
18-028,14,49000,0,41.374401,0,0,01-112
04-457,10,47000,1,26.918549,0,0,04-602
02-2735,7,50000,1,27.329227,0,0,02-3084
02-7989,43,54000,0,19.978098,0,0,02-7783
02-5562,10,50000,1,18.328543,0,0,02-3119
03-217,25,47000,1,40.60096,0,0,01-305
01-1763,16,57000,1,36.952774,0,0,01-3143
02-6937,40,46000,0,,0,0,02-6084
02-4560,2,52000,1,19.663244,0,0,02-018
01-1960,2,54000,0,30.826832,0,0,01-2178
02-3689,43,52000,1,30.806297,0,0,02-4535
01-3725,11,46000,0,28.835045,0,0,01-4387
11-371,29,47000,1,35.125256,0,0,02-237
01-7643,16,50000,0,20.614647,0,0,01-123
01-9776,45,52000,1,22.264202,0,0,01-5850
01-8001,31,47000,1,22.845997,0,0,03-114
01-3672,5,48000,0,22.065708,1,0,01-112
42-1034,32,46000,0,30.867899,0,0,68-077
00-331,16,49000,0,33.468857,0,0,14-018
02-4761,38,47000,0,26.678988,0,0,02-4335
02-3337,22,56000,1,28.068447,0,0,01-174
01-7461,43,50000,1,26.398357,0,0,01-517
02-182,16,50000,0,46.980148,0,0,02-1360
02-6115,23,47000,0,,0,0,02-807
02-6954,37,53000,1,20.819986,0,0,03-0592
03-193,17,52000,0,39.67009,0,0,14-018
02-1765,12,49000,0,31.524982,0,0,14-018
63-020,15,50000,1,18.971937,0,0,02-4033
99-094,13,48000,0,33.811089,0,0,03-067
01-5967,16,49000,0,23.359343,0,0,30-139
01-8314,38,47000,0,23.386721,0,0,09-054
02-1389,15,47000,1,34.70089,0,0,01-305
01-8801,21,46000,0,18.704996,0,0,01-1254
06-254,9,45000,0,33.0308,0,0,02-054
04-661,18,47000,1,21.956194,0,0,04-348
88-148,37,44000,1,26.343599,0,0,42-634
03-014,7,52000,0,72.366867,0,0,01-1070
01-7465,13,47000,1,19.581108,0,0,08-154
01-7828,11,47000,1,19.156742,0,0,05-011
06-136,30,54000,0,42.784393,0,0,02-5124
01-7441,16,52000,1,21.13484,0,0,01-5087
42-1846,35,48000,1,22.147844,0,0,42-1064
02-6049,19,46000,0,19.341547,0,0,02-157
01-6799,5,49000,1,20.01232,0,0,50-025
02-5805,10,46000,0,18,0,0,02-4416
25-104,14,47000,1,30.511978,0,0,02-2711
42-1460,2,48000,1,22.24367,0,0,42-1413
02-5839,43,48000,1,24.721424,0,0,02-3854
21-007,11,49000,0,38.773441,0,0,02-3381
02-4041,10,48000,1,21.634497,0,0,02-034
42-1511,18,50000,0,24.769337,0,0,42-1242
04-313,0,49000,0,29.656401,0,0,04-044
24-103,36,49000,0,37.322384,0,0,02-161
01-5712,26,47000,1,25.898699,0,0,01-1152
02-2756,8,45000,0,27.445585,0,0,66-001
08-156,26,47000,0,41.682407,0,0,18-060
01-9503,28,47000,1,19.629021,0,0,01-8234
02-470,6,49000,0,39.943874,0,0,02-5168
02-5644,42,49000,0,24.872005,0,0,02-237
01-7935,38,50000,1,24.297056,0,0,01-2459
02-3581,9,46000,0,24.098562,0,0,66-001
11-525,33,49000,0,34.461327,0,0,02-2863
27-061,36,49000,0,34.824093,0,0,02-4267
01-5318,22,47000,0,26.343599,0,0,01-1677
02-3158,21,53000,1,28.663929,0,0,02-5346
02-3271,37,51000,0,31.613964,0,0,02-2975
42-950,0,42000,0,24.536619,0,0,42-041
01-1709,8,47000,0,35.481178,0,0,01-029
01-8007,33,49000,0,23.167694,0,0,11-050
01-3103,29,49000,1,34.009583,0,0,14-018
42-1290,32,46000,0,30.149212,0,0,01-253
06-396,47,48000,0,38.342232,0,0,02-4629
02-2847,20,52000,1,29.457905,0,0,02-1258
02-3717,29,46000,0,27.794661,0,0,23-015
01-9803,32,48000,1,19.875427,0,0,16-010
01-2475,23,50000,1,34.550308,0,0,01-1717
36-009,33,46000,0,41.963039,0,0,29-029
02-5665,26,47000,1,21.490759,0,0,03-158
01-568,30,53000,0,45.501713,0,0,08-045
01-6211,39,56000,0,27.760439,1,0,03-1527
01-6580,42,49000,0,28,0,0,09-123
03-0924,39,53000,0,19.190966,0,0,02-3197
