paygrade,male,age,to_fem_mgr,to_male_mgr,ln_salary,id,mgr_id,month
7,Female,33,0,0,2.6930466,57,656,48
5,Female,38,0,0,.086074725,310,296,1
5,Female,38,0,0,.086074725,309,296,1
5,Female,38,0,0,.086074725,309,296,2
5,Female,38,0,0,.086074725,310,296,2
7,Female,38,0,0,.086074725,310,296,3
7,Female,38,0,0,.086074725,309,296,3
7,Female,38,0,0,.086074725,309,296,4
7,Female,38,0,0,.086074725,310,296,4
7,Female,38,0,0,.086074725,309,296,5
7,Female,38,0,0,.086074725,310,296,5
7,Female,38,0,0,.53133464,309,296,6
7,Female,38,0,0,.53133464,310,296,6
7,Female,38,0,0,.53133464,309,296,7
7,Female,38,0,0,.53133464,310,296,7
7,Female,38,0,0,.53133464,309,296,8
7,Female,38,0,0,.53133464,310,296,8
7,Female,38,0,0,.53133464,309,132,9
7,Female,38,0,0,.53133464,310,132,9
7,Female,38,0,0,.53133464,310,132,10
7,Female,38,0,0,.53133464,309,132,10
7,Female,38,0,0,.53133464,310,132,11
7,Female,38,0,0,.53133464,309,132,11
7,Female,38,0,0,.53133464,310,132,12
7,Female,38,0,0,.53133464,309,132,12
7,Female,39,0,0,.53133464,310,132,13
7,Female,39,0,0,.53133464,309,132,13
7,Female,39,0,0,.53133464,309,132,14
7,Female,39,0,0,.53133464,310,132,14
7,Female,39,0,0,.53133464,310,132,15
7,Female,39,0,0,.53133464,309,132,15
7,Female,39,0,0,.53133464,310,132,16
7,Female,39,0,0,.53133464,309,132,16
7,Female,39,0,0,.53133464,309,132,17
7,Female,39,0,0,.53133464,310,132,17
7,Female,39,0,0,1.2007653,309,132,18
7,Female,39,0,0,1.2007653,310,132,18
7,Female,39,0,0,1.2007653,309,132,19
7,Female,39,0,0,1.2007653,310,132,19
8,Female,39,0,0,1.2007653,310,132,20
8,Female,39,0,0,1.2007653,309,132,20
8,Female,39,0,0,1.2007653,310,132,21
8,Female,39,0,0,1.2007653,309,132,21
8,Female,39,0,0,1.2007653,310,132,22
8,Female,39,0,0,1.2007653,309,132,22
8,Female,39,0,0,1.2007653,309,132,23
8,Female,39,0,0,1.2007653,310,132,23
8,Female,39,0,0,1.8701957,309,132,24
8,Female,39,0,0,1.8701957,310,132,24
8,Female,40,1,0,1.8701957,309,132,25
8,Female,40,1,0,1.8701957,310,132,25
8,Female,40,0,0,1.8701957,309,132,26
8,Female,40,0,0,1.8701957,310,132,26
8,Female,40,0,0,1.8701957,310,132,27
8,Female,40,0,0,1.8701957,309,132,27
8,Female,40,0,0,1.8701957,309,132,28
8,Female,40,0,0,1.8701957,310,132,28
8,Female,40,0,0,1.8701957,309,132,29
8,Female,40,0,0,1.8701957,310,132,29
8,Female,40,0,0,1.8701957,309,132,30
8,Female,40,0,0,1.8701957,310,132,30
8,Female,40,0,0,1.8701957,309,132,31
8,Female,40,0,0,1.8701957,310,132,31
8,Female,40,0,0,1.8701957,310,132,32
8,Female,40,0,0,1.8701957,309,132,32
8,Female,40,0,0,1.8701957,309,132,33
8,Female,40,0,0,1.8701957,310,132,33
8,Female,40,1,0,1.8701957,309,369,34
8,Female,40,1,0,1.8701957,310,369,34
8,Female,40,0,0,1.8701957,310,369,35
8,Female,40,0,0,1.8701957,309,369,35
8,Female,40,0,0,1.8701957,310,369,36
8,Female,40,0,0,1.8701957,309,369,36
8,Female,41,0,0,1.8701957,310,369,37
8,Female,41,0,0,1.8701957,309,369,37
8,Female,41,0,0,1.8701957,310,369,38
8,Female,41,0,0,1.8701957,309,369,38
8,Female,41,0,0,1.8701957,309,369,39
8,Female,41,0,0,1.8701957,310,369,39
8,Female,41,0,0,1.8701957,310,369,40
8,Female,41,0,0,1.8701957,309,369,40
8,Female,41,0,0,1.8701957,309,369,41
8,Female,41,0,0,1.8701957,310,369,41
8,Female,41,0,0,3.1655428,309,369,42
8,Female,41,0,0,3.1655428,310,369,42
8,Female,41,0,0,3.1655428,309,369,43
8,Female,41,0,0,3.1655428,310,369,43
8,Female,41,0,0,3.1655428,309,369,44
8,Female,41,0,0,3.1655428,310,369,44
8,Female,41,0,0,3.1655428,310,369,45
8,Female,41,0,0,3.1655428,309,369,45
8,Female,41,0,0,3.1655428,309,369,46
8,Female,41,0,0,3.1655428,310,369,46
8,Female,41,0,0,3.1655428,310,369,47
8,Female,41,0,0,3.1655428,309,369,47
8,Female,41,0,0,3.1655428,309,369,48
8,Female,41,0,0,3.1655428,310,369,48
7,Female,31,0,0,.017908791,212,321,1
7,Female,31,0,0,.017908791,212,321,2
7,Female,31,0,0,.017908791,212,321,3
7,Female,32,1,0,.017908791,212,54,4
7,Female,32,0,0,.017908791,212,54,5
7,Female,32,0,0,.017908791,212,54,6
7,Female,32,0,0,.017908791,212,54,7
7,Female,32,0,0,.017908791,212,54,8
7,Female,32,0,0,.017908791,212,54,9
7,Female,32,0,0,.48891994,212,54,10
7,Female,32,0,0,.48891994,212,54,11
7,Female,32,0,0,.48891994,212,54,12
7,Female,32,0,0,.48891994,212,54,13
7,Female,32,0,0,.48891994,212,54,14
7,Female,32,0,0,.48891994,212,54,15
7,Female,33,0,0,.48891994,212,54,16
7,Female,33,0,0,.48891994,212,54,17
7,Female,33,0,0,.48891994,212,54,18
7,Female,33,0,0,.48891994,212,54,19
7,Female,33,0,0,.48891994,212,54,20
7,Female,33,0,0,.48891994,212,54,21
7,Female,33,0,0,.48891994,212,54,22
7,Female,33,0,0,.48891994,212,54,23
7,Female,33,0,0,1.0107797,212,54,24
7,Female,33,0,0,1.0107797,212,54,25
7,Female,33,0,0,1.0107797,212,54,26
8,Female,33,0,0,1.0107797,212,54,27
8,Female,34,0,0,1.0107797,212,54,28
8,Female,34,0,0,1.0107797,212,54,29
8,Female,34,0,0,1.0107797,212,54,30
8,Female,34,0,0,1.6561139,212,54,31
8,Female,34,0,0,1.6561139,212,54,32
8,Female,34,0,0,1.6561139,212,54,33
8,Female,34,0,0,1.9420445,212,54,34
8,Female,34,0,0,1.9420445,212,54,35
8,Female,34,0,0,1.9420445,212,54,36
8,Female,34,0,0,1.9420445,212,54,37
8,Female,34,0,0,1.9420445,212,54,38
8,Female,34,0,0,1.9420445,212,54,39
8,Female,35,0,0,1.9420445,212,54,40
8,Female,35,0,0,1.9420445,212,54,41
8,Female,35,0,0,1.9420445,212,54,42
8,Female,35,0,0,1.9420445,212,54,43
8,Female,35,0,0,1.9420445,212,54,44
8,Female,35,0,0,1.9420445,212,54,45
8,Female,35,0,0,2.5873785,212,54,46
10,Female,35,0,0,2.5873785,212,807,47
10,Female,35,0,0,2.5873785,212,807,48
7,Female,33,0,0,.0023967193,174,900,1
7,Female,33,0,0,.99030793,174,900,2
7,Female,33,0,0,.99030793,174,900,3
7,Female,33,0,0,.99030793,174,900,4
7,Female,33,0,0,.99030793,174,900,5
7,Female,33,0,0,.99030793,174,900,6
7,Female,33,0,0,.99030793,174,900,7
7,Female,33,0,0,.99030793,174,900,8
7,Female,33,0,0,.99030793,174,900,9
7,Female,33,0,0,.99030793,174,900,10
7,Female,33,0,0,.99030793,174,900,11
7,Female,33,0,0,.99030793,174,900,12
7,Female,34,0,0,.99030793,174,900,13
7,Female,34,0,0,.99030793,174,900,14
7,Female,34,0,0,.99030793,174,900,15
7,Female,34,1,0,.99030793,174,898,16
7,Female,34,0,0,.99030793,174,898,17
7,Female,34,0,0,1.7308882,174,898,18
7,Female,34,0,0,1.7308882,174,898,19
7,Female,34,0,0,1.7308882,174,898,20
7,Female,34,0,0,1.7308882,174,898,21
7,Female,34,0,0,1.7308882,174,898,22
7,Female,34,0,0,1.7308882,174,898,23
7,Female,34,0,0,1.7308882,174,898,24
7,Female,35,0,0,1.7308882,174,898,25
7,Female,35,0,0,1.7308882,174,898,26
7,Female,35,0,0,1.7308882,174,898,27
7,Female,35,0,0,1.7308882,174,898,28
7,Female,35,0,0,1.7308882,174,898,29
7,Female,35,0,0,2.2778528,174,898,30
7,Female,35,0,0,2.2778528,174,898,31
7,Female,35,0,0,2.2778528,174,898,32
7,Female,35,0,0,2.2778528,174,898,33
7,Female,35,0,0,2.2778528,174,898,34
7,Female,35,0,0,2.2778528,174,898,35
7,Female,35,0,0,2.2778528,174,200,36
7,Female,36,0,0,2.2778528,174,898,37
7,Female,36,0,0,2.2778528,174,898,38
7,Female,36,0,0,2.2778528,174,898,39
7,Female,36,0,0,2.2778528,174,898,40
7,Female,36,0,0,2.2778528,174,898,41
7,Female,36,0,0,3.0184331,174,898,42
7,Female,36,0,0,3.0184331,174,898,43
7,Female,36,0,0,3.0184331,174,898,44
7,Female,36,0,0,3.0184331,174,898,45
7,Female,36,0,0,3.0184331,174,898,46
7,Female,36,0,0,3.0184331,174,898,47
7,Female,36,0,0,3.0184331,174,898,48
6,Female,40,0,0,.012901731,134,455,1
6,Female,40,0,0,.012901731,133,455,1
6,Female,40,0,0,.012901731,134,455,2
6,Female,40,0,0,.012901731,133,455,2
6,Female,40,0,0,.012901731,133,455,3
6,Female,40,0,0,.012901731,134,455,3
6,Female,41,0,0,.012901731,134,455,4
6,Female,41,0,0,.012901731,133,455,4
6,Female,41,0,0,.012901731,133,455,5
6,Female,41,0,0,.012901731,134,455,5
6,Female,41,1,0,.53476179,133,456,6
6,Female,41,1,0,.53476179,134,456,6
6,Female,41,0,0,.53476179,133,456,7
6,Female,41,0,0,.53476179,134,456,7
6,Female,41,0,0,.53476179,134,456,8
6,Female,41,0,0,.53476179,133,456,8
6,Female,41,0,0,.53476179,134,456,9
6,Female,41,0,0,.53476179,133,456,9
6,Female,41,0,0,.53476179,133,456,10
6,Female,41,0,0,.53476179,134,456,10
6,Female,41,0,0,.53476179,134,456,11
6,Female,41,0,0,.53476179,133,456,11
6,Female,41,0,0,.53476179,134,456,12
6,Female,41,0,0,.53476179,133,456,12
6,Female,41,0,0,.53476179,133,456,13
6,Female,41,0,0,.53476179,134,456,13
6,Female,41,0,0,.53476179,133,456,14
6,Female,41,0,0,.53476179,134,456,14
6,Female,41,0,0,.53476179,134,456,15
6,Female,41,0,0,.53476179,133,456,15
6,Female,42,0,0,.53476179,133,456,16
6,Female,42,0,0,.53476179,134,456,16
6,Female,42,0,0,.53476179,134,456,17
6,Female,42,0,0,.53476179,133,456,17
6,Female,42,0,0,1.0313051,133,456,18
6,Female,42,0,0,1.0313051,134,456,18
6,Female,42,0,0,1.0313051,134,456,19
6,Female,42,0,0,1.0313051,133,456,19
6,Female,42,0,0,1.0313051,134,456,20
6,Female,42,0,0,1.0313051,133,456,20
6,Female,42,0,0,1.0313051,134,456,21
6,Female,42,0,0,1.0313051,133,456,21
6,Female,42,0,0,1.0313051,133,456,22
6,Female,42,0,0,1.0313051,134,456,22
6,Female,42,0,0,1.0313051,133,456,23
6,Female,42,0,0,1.0313051,134,456,23
6,Female,42,0,0,1.0313051,134,456,24
6,Female,42,0,0,1.0313051,133,456,24
6,Female,42,0,0,1.0313051,134,456,25
6,Female,42,0,0,1.0313051,133,456,25
6,Female,42,0,0,1.0313051,133,456,26
6,Female,42,0,0,1.0313051,134,456,26
6,Female,42,0,0,1.0313051,133,456,27
6,Female,42,0,0,1.0313051,134,456,27
6,Female,43,0,0,1.0313051,134,456,28
6,Female,43,0,0,1.0313051,133,456,28
6,Female,43,0,0,1.0313051,133,456,29
6,Female,43,0,0,1.0313051,134,456,29
6,Female,43,0,0,1.6766393,134,456,30
6,Female,43,0,0,1.6766393,133,456,30
6,Female,43,0,0,1.6766393,134,456,31
6,Female,43,0,0,1.6766393,133,456,31
6,Female,43,0,0,1.6766393,133,456,32
6,Female,43,0,0,1.6766393,134,456,32
6,Female,43,0,0,1.6766393,134,456,33
6,Female,43,0,0,1.6766393,133,456,33
6,Female,43,0,0,1.6766393,133,456,34
6,Female,43,0,0,1.6766393,134,456,34
6,Female,43,0,0,1.6766393,133,456,35
6,Female,43,0,0,1.6766393,134,456,35
6,Female,43,0,0,1.6766393,134,456,36
6,Female,43,0,0,1.6766393,133,456,36
6,Female,43,0,0,1.6766393,133,456,37
6,Female,43,0,0,1.6766393,134,456,37
6,Female,43,0,0,1.6766393,133,456,38
6,Female,43,0,0,1.6766393,134,456,38
6,Female,43,0,0,1.6766393,134,456,39
6,Female,43,0,0,1.6766393,133,456,39
6,Female,44,0,0,1.6766393,134,456,40
6,Female,44,0,0,1.6766393,133,456,40
6,Female,44,0,0,1.6766393,133,409,41
6,Female,44,0,0,1.6766393,134,409,41
6,Female,44,0,0,2.0697241,134,409,42
6,Female,44,0,0,2.0697241,133,409,42
6,Female,44,0,0,2.0697241,133,409,43
6,Female,44,0,0,2.0697241,134,409,43
6,Female,44,0,0,2.0697241,134,409,44
6,Female,44,0,0,2.0697241,133,409,44
6,Female,44,0,0,2.0697241,134,409,45
6,Female,44,0,0,2.0697241,133,409,45
6,Female,44,0,0,2.0697241,133,409,46
6,Female,44,0,0,2.0697241,134,409,46
6,Female,44,0,0,2.0697241,133,409,47
6,Female,44,0,0,2.0697241,134,409,47
6,Female,44,0,0,2.0697241,133,409,48
6,Female,44,0,0,2.0697241,134,409,48
8,Female,34,0,0,.084004238,307,408,1
8,Female,34,0,0,.084004238,307,408,2
8,Female,34,0,0,.084004238,307,408,3
8,Female,34,0,0,.084004238,307,408,4
8,Female,34,0,0,.084004238,307,408,5
8,Female,34,0,1,.084004238,307,838,6
8,Female,35,0,0,.084004238,307,838,7
8,Female,35,0,0,1.0284365,307,838,8
8,Female,35,0,0,1.0284365,307,838,9
8,Female,35,0,0,1.0284365,307,838,10
8,Female,35,0,0,1.0284365,307,836,11
8,Female,35,0,0,1.0284365,307,836,12
8,Female,35,0,1,1.0284365,307,500,13
8,Female,35,0,0,1.0284365,307,500,14
8,Female,35,0,0,1.0284365,307,500,15
8,Female,35,0,0,1.0284365,307,500,16
8,Female,35,0,0,1.0284365,307,500,17
8,Female,35,0,0,1.5754012,307,500,18
8,Female,36,0,0,1.5754012,307,500,19
8,Female,36,0,0,1.5754012,307,500,20
8,Female,36,0,0,1.5754012,307,500,21
8,Female,36,0,0,1.5754012,307,500,22
8,Female,36,0,0,1.5754012,307,500,23
8,Female,36,0,0,1.5754012,307,500,24
8,Female,36,0,0,1.5754012,307,500,25
8,Female,36,0,0,1.5754012,307,500,26
8,Female,36,0,0,1.5754012,307,500,27
8,Female,36,0,0,1.5754012,307,500,28
8,Female,36,0,0,1.5754012,307,500,29
8,Female,36,0,0,2.890166,307,500,30
8,Female,37,0,0,2.890166,307,500,31
8,Female,37,0,0,2.890166,307,464,32
8,Female,37,0,0,2.890166,307,464,33
5,Female,28,0,0,.018476214,216,859,1
5,Female,28,0,0,.018476214,216,859,2
5,Female,28,0,0,.018476214,216,859,3
5,Female,28,0,0,.018476214,216,859,4
5,Female,28,0,0,.018476214,216,859,5
5,Female,28,0,0,.018476214,216,859,6
5,Female,28,1,0,.018476214,216,806,7
5,Female,29,0,0,.018476214,216,806,8
5,Female,29,0,0,.018476214,216,806,9
5,Female,29,0,0,.018476214,216,806,10
5,Female,29,0,0,.018476214,216,806,11
5,Female,29,0,0,.018476214,216,806,12
5,Female,29,0,0,.018476214,216,806,13
5,Female,29,0,0,.018476214,216,806,14
5,Female,29,0,0,.018476214,216,806,15
5,Female,29,0,0,.018476214,216,806,16
5,Female,29,0,0,.018476214,216,806,17
5,Female,29,0,0,.51501942,216,806,18
5,Female,29,0,0,.51501942,216,806,19
5,Female,30,0,0,.51501942,216,806,20
5,Female,30,0,0,.51501942,216,806,21
5,Female,30,0,0,.51501942,216,806,22
5,Female,30,0,0,.51501942,216,806,23
5,Female,30,0,0,.51501942,216,806,24
5,Female,30,0,0,.51501942,216,806,25
5,Female,30,0,0,.51501942,216,806,26
5,Female,30,0,0,.51501942,216,806,27
5,Female,30,0,0,.51501942,216,806,28
5,Female,30,0,0,.51501942,216,806,29
5,Female,30,0,0,1.0619839,216,806,30
5,Female,30,0,0,1.0619839,216,806,31
5,Female,31,0,0,1.0619839,216,806,32
5,Female,31,0,0,1.0619839,216,806,33
5,Female,31,0,0,1.0619839,216,806,34
5,Female,31,0,0,1.0619839,216,806,35
5,Female,31,0,0,1.0619839,216,806,36
5,Female,31,0,0,1.0619839,216,806,37
5,Female,31,0,0,1.0619839,216,806,38
5,Female,31,0,0,1.0619839,216,806,39
5,Female,31,0,0,1.0619839,216,806,40
5,Female,31,0,0,1.0619839,216,806,41
5,Female,31,0,0,2.0064161,216,806,42
5,Female,31,0,0,2.0064161,216,806,43
5,Female,32,0,0,2.0064161,216,806,44
5,Female,32,0,0,2.0064161,216,806,45
5,Female,32,0,0,2.0064161,216,806,46
5,Female,32,0,0,2.0064161,216,806,47
5,Female,32,0,0,2.0064161,216,806,48
4,Female,30,0,0,.031121681,243,826,1
4,Female,30,0,0,.031121681,243,826,2
4,Female,30,0,0,.031121681,243,826,3
4,Female,30,0,0,.031121681,243,826,4
4,Female,30,0,0,.031121681,243,826,5
4,Female,31,0,0,.031121681,243,826,6
4,Female,31,0,0,.031121681,243,826,7
4,Female,31,0,0,.031121681,243,826,8
4,Female,31,0,0,.031121681,243,826,9
4,Female,31,0,0,.37110776,243,826,10
4,Female,31,0,0,.37110776,243,826,11
4,Female,31,0,0,.37110776,243,826,12
4,Female,31,0,0,.37110776,243,826,13
6,Female,31,0,0,.37110776,243,826,14
6,Female,31,0,0,.37110776,243,826,15
6,Female,31,0,0,.37110776,243,826,16
6,Female,31,0,0,.65703827,243,826,17
6,Female,32,0,0,.83184505,243,826,18
6,Female,32,0,1,.83184505,243,826,19
6,Female,32,0,0,.83184505,243,826,20
6,Female,32,0,0,.83184505,243,826,21
6,Female,32,0,0,.83184505,243,826,22
6,Female,32,0,0,.83184505,243,826,23
6,Female,32,0,0,.83184505,243,826,24
6,Female,32,0,0,.83184505,243,826,25
6,Female,32,0,0,.83184505,243,826,26
6,Female,32,0,0,.83184505,243,826,27
6,Female,32,0,0,.83184505,243,826,28
6,Female,32,0,0,.83184505,243,826,29
6,Female,33,0,0,1.7321588,243,826,30
6,Female,33,0,0,1.7321588,243,826,31
6,Female,33,0,0,1.7321588,243,826,32
6,Female,33,0,0,1.7321588,243,826,33
6,Female,33,0,0,1.7321588,243,826,34
6,Female,33,0,0,1.7321588,243,826,35
6,Female,33,0,0,1.7321588,243,826,36
6,Female,33,0,0,1.7321588,243,826,37
6,Female,33,0,0,1.7321588,243,826,38
6,Female,33,0,0,1.7321588,243,826,39
6,Female,33,0,0,1.7321588,243,826,40
6,Female,33,0,0,1.7321588,243,826,41
6,Female,34,0,0,2.2031703,243,826,42
6,Female,34,0,0,2.2031703,243,826,43
6,Female,34,0,0,2.2031703,243,826,44
6,Female,34,0,0,2.2031703,243,826,45
6,Female,34,0,0,2.2031703,243,826,46
6,Female,34,0,0,2.2031703,243,826,47
6,Female,34,0,0,2.2031703,243,826,48
4,Female,26,0,0,.0051661478,156,924,1
4,Female,26,0,0,.0051661478,156,924,2
4,Female,26,0,0,.0051661478,156,924,3
4,Female,26,0,0,.0051661478,156,924,4
4,Female,26,0,0,.0051661478,156,924,5
4,Female,26,0,0,.0051661478,156,924,6
4,Female,26,0,0,.0051661478,156,924,7
4,Female,26,0,0,.0051661478,156,924,8
4,Female,26,0,0,.0051661478,156,924,9
4,Female,26,0,0,.0051661478,156,924,10
4,Female,27,0,0,.0051661478,156,924,11
4,Female,27,0,0,.0051661478,156,924,12
4,Female,27,0,0,.0051661478,156,924,13
4,Female,27,0,0,.0051661478,156,924,14
4,Female,27,0,0,.0051661478,156,924,15
4,Female,27,0,0,.0051661478,156,924,16
4,Female,27,0,0,.0051661478,156,924,17
4,Female,27,0,0,.50170934,156,32,18
4,Female,27,0,0,.50170934,156,32,19
4,Female,27,0,0,.50170934,156,32,20
4,Female,27,0,0,.50170934,156,32,21
4,Female,27,0,0,.50170934,156,32,22
4,Female,28,0,0,.50170934,156,32,23
4,Female,28,0,0,.50170934,156,32,24
4,Female,28,0,0,.50170934,156,32,25
4,Female,28,0,0,.50170934,156,32,26
4,Female,28,0,0,.50170934,156,32,27
4,Female,28,0,0,.50170934,156,32,28
4,Female,28,0,0,.50170934,156,32,29
4,Female,28,0,0,1.2656361,156,32,30
4,Female,28,0,0,1.2656361,156,32,31
4,Female,28,0,0,1.2656361,156,32,32
4,Female,28,0,0,1.2656361,156,32,33
4,Female,28,0,0,1.2656361,156,32,34
4,Female,29,0,0,1.2656361,156,32,35
4,Female,29,0,0,1.2656361,156,32,36
4,Female,29,0,0,1.2656361,156,32,37
4,Female,29,0,0,1.2656361,156,32,38
4,Female,29,0,0,1.2656361,156,32,39
4,Female,29,0,0,1.2656361,156,32,40
4,Female,29,0,0,1.2656361,156,32,41
4,Female,29,0,0,1.7366474,156,32,42
4,Female,29,0,0,1.7366474,156,32,43
4,Female,29,0,1,1.7366474,156,32,44
4,Female,29,0,0,1.7366474,156,32,45
4,Female,29,0,0,1.7366474,156,32,46
4,Female,30,0,0,1.7366474,156,32,47
4,Female,30,0,0,1.7366474,156,32,48
7,Female,26,0,0,.027099585,91,236,1
7,Female,26,0,0,.027099585,91,236,2
7,Female,26,0,0,.027099585,91,236,3
7,Female,26,0,0,.027099585,91,236,4
7,Female,26,0,0,.027099585,91,236,5
7,Female,26,0,0,.027099585,91,236,6
7,Female,26,0,0,.027099585,91,730,7
7,Female,26,0,0,.027099585,91,730,8
7,Female,26,0,0,.027099585,91,730,9
7,Female,26,0,0,.027099585,91,730,10
7,Female,26,0,0,.027099585,91,730,11
7,Female,27,0,0,.027099585,91,764,12
7,Female,27,0,0,.027099585,91,306,13
7,Female,27,0,0,.027099585,91,306,14
7,Female,27,0,0,.027099585,91,306,15
7,Female,27,0,0,.027099585,91,306,16
7,Female,27,0,0,.027099585,91,306,17
7,Female,27,0,0,.69653022,91,306,18
7,Female,27,0,0,.69653022,91,722,19
7,Female,27,0,0,.69653022,91,722,20
7,Female,27,0,0,.69653022,91,722,21
7,Female,27,0,0,.69653022,91,722,22
7,Female,27,0,0,.69653022,91,722,23
7,Female,28,0,0,.69653022,91,722,24
7,Female,28,0,0,.69653022,91,722,25
7,Female,28,0,0,.69653022,91,722,26
7,Female,28,0,0,.69653022,91,722,27
7,Female,28,0,0,.69653022,91,722,28
7,Female,28,0,0,.69653022,91,722,29
7,Female,28,0,0,1.4371105,91,722,30
7,Female,28,0,0,1.4371105,91,722,31
7,Female,28,0,0,1.4371105,91,722,32
7,Female,28,0,0,1.4371105,91,880,33
7,Female,28,0,0,1.4371105,91,880,34
7,Female,28,0,0,1.4371105,91,880,35
7,Female,29,0,0,1.4371105,91,880,36
7,Female,29,0,0,1.4371105,91,880,37
7,Female,29,0,0,1.4371105,91,880,38
7,Female,29,0,0,1.4371105,91,880,39
7,Female,29,0,0,1.4371105,91,880,40
7,Female,29,0,0,1.4371105,91,880,41
7,Female,29,0,0,1.9336538,91,880,42
7,Female,29,0,0,1.9336538,91,880,43
7,Female,29,1,0,1.9336538,91,926,44
7,Female,29,0,0,1.9336538,91,926,45
7,Female,29,0,0,1.9336538,91,926,46
7,Female,29,0,0,1.9336538,91,926,47
7,Female,30,0,0,1.9336538,91,926,48
8,Female,35,0,0,.043920793,260,115,1
8,Female,35,0,0,.043920793,260,115,2
8,Female,35,0,0,.043920793,260,115,3
8,Female,35,0,0,.043920793,260,115,4
8,Female,35,0,0,.043920793,260,115,5
8,Female,36,0,0,.043920793,260,115,6
8,Female,36,0,0,.043920793,260,115,7
8,Female,36,0,0,.043920793,260,115,8
8,Female,36,0,0,.043920793,260,115,9
8,Female,36,0,0,.043920793,260,115,10
8,Female,36,1,0,.043920793,260,115,11
8,Female,36,0,0,.043920793,260,115,12
8,Female,36,0,0,.043920793,260,115,13
8,Female,36,0,0,.043920793,260,888,14
8,Female,36,0,0,.043920793,260,888,15
8,Female,36,0,0,.043920793,260,888,16
8,Female,36,0,0,.043920793,260,888,17
8,Female,37,0,0,.43700555,260,888,18
8,Female,37,0,0,.43700555,260,888,19
8,Female,37,0,0,.43700555,260,888,20
8,Female,37,0,0,.43700555,260,888,21
8,Female,37,0,0,.43700555,260,936,22
8,Female,37,0,0,.43700555,260,936,23
8,Female,37,0,0,.43700555,260,936,24
8,Female,37,0,0,.43700555,260,884,25
8,Female,37,0,0,.43700555,260,884,26
8,Female,37,0,0,.43700555,260,884,27
8,Female,37,0,0,.43700555,260,884,28
8,Female,37,0,0,.43700555,260,884,29
8,Female,38,0,0,1.1540563,260,884,30
8,Female,38,0,0,1.1540563,260,884,31
8,Female,38,0,0,1.1540563,260,884,32
8,Female,38,0,0,1.1540563,260,884,33
8,Female,38,0,0,1.1540563,260,884,34
8,Female,38,0,0,1.1540563,260,884,35
8,Female,38,0,0,1.1540563,260,884,36
8,Female,38,0,0,1.1540563,260,884,37
8,Female,38,0,0,1.1540563,260,884,38
8,Female,38,0,0,1.1540563,260,884,39
8,Female,38,0,0,1.1540563,260,884,40
8,Female,38,0,0,1.1540563,260,884,41
8,Female,39,0,0,1.7259175,260,884,42
8,Female,39,0,0,1.7259175,260,884,43
8,Female,39,0,0,1.7259175,260,884,44
8,Female,39,0,0,1.7259175,260,884,45
8,Female,39,0,0,1.7259175,260,884,46
8,Female,39,0,0,1.7259175,260,884,47
8,Female,39,0,0,1.7259175,260,884,48
9,Female,30,0,0,.0054688519,153,318,9
9,Female,30,0,0,.0054688519,153,14,10
9,Female,30,0,0,.0054688519,153,335,11
9,Female,30,0,0,.0054688519,153,335,12
9,Female,31,0,0,.0054688519,153,335,13
9,Female,31,0,0,.0054688519,153,335,14
9,Female,31,0,0,.0054688519,153,335,15
9,Female,31,0,0,.0054688519,153,335,16
9,Female,31,0,1,.0054688519,153,14,17
9,Female,31,0,0,.0054688519,153,14,18
9,Female,31,0,0,.0054688519,153,14,19
9,Female,31,0,0,.0054688519,153,14,20
9,Female,31,0,0,.0054688519,153,14,21
9,Female,31,0,0,.0054688519,153,183,22
9,Female,31,0,0,.0054688519,153,183,23
9,Female,31,0,0,.0054688519,153,183,24
9,Female,32,0,0,.0054688519,153,183,25
9,Female,32,0,0,.0054688519,153,183,26
9,Female,32,0,0,.0054688519,153,183,27
9,Female,32,0,0,.0054688519,153,183,28
9,Female,32,0,0,.0054688519,153,183,29
9,Female,32,0,0,.0054688519,153,183,30
9,Female,32,0,0,.0054688519,153,183,31
9,Female,32,0,0,.0054688519,153,183,32
9,Female,32,0,0,.0054688519,153,183,33
9,Female,32,0,0,.0054688519,153,183,34
9,Female,32,0,0,.0054688519,153,183,35
9,Female,32,0,0,.0054688519,153,183,36
9,Female,33,0,0,.0054688519,153,183,37
9,Female,33,0,0,.0054688519,153,183,38
9,Female,33,0,0,.0054688519,153,183,39
9,Female,33,0,0,.0054688519,153,183,40
9,Female,33,0,0,.0054688519,153,183,41
9,Female,33,0,0,.0054688519,153,183,42
9,Female,33,0,0,.0054688519,153,183,43
9,Female,33,0,0,.0054688519,153,183,44
9,Female,33,0,0,.0054688519,153,183,45
9,Female,33,0,0,.0054688519,153,183,46
9,Female,33,0,0,.0054688519,153,183,47
9,Female,33,0,0,.0054688519,153,183,48
4,Male,26,0,0,.10119094,6,659,1
4,Male,26,0,0,.10119094,6,659,2
4,Male,26,0,0,.10119094,6,659,3
4,Male,26,0,0,.10119094,6,21,4
4,Male,26,0,0,.10119094,6,21,5
4,Male,26,1,0,.30416703,6,31,6
4,Male,26,0,0,.30416703,6,31,7
4,Male,26,0,0,.30416703,6,31,8
4,Male,27,0,0,.30416703,6,31,9
4,Male,27,0,0,.30416703,6,31,10
4,Male,27,0,0,.30416703,6,31,11
4,Male,27,0,0,.30416703,6,31,12
4,Male,27,0,0,.30416703,6,31,13
4,Male,27,0,0,.30416703,6,31,14
4,Male,27,0,0,.30416703,6,31,15
4,Male,27,0,0,.30416703,6,31,16
